TOT_POP,MEDHHINC_2018,Total Hospitals (2019),Obesity_prevalence,diabetes_prevalence,Child_Poverty_Index
128206.0,70955.0,1.565232508,28.8,10.6,11.55
75498.0,51985.0,0.64131276,37.5,12.6,23.85
18918.0,55512.0,0.432796864,36.5,11.2,16.45
9108.0,47591.0,0.181373493,35.5,13.1,18.65
61581.0,60874.0,1.046056801,36.1,12.9,17.7
39330.0,67498.0,0.775800157,32.5,12.5,10.85
65507.0,58239.0,0.799757312,35.1,12.8,21.950000000000003
153337.625,63347.0,2.9057676592500004,30.0,10.8,18.65
465.0,46862.0,0.022415237,36.5,10.7,16.65
15096.0,39934.0,0.217471237,36.2,13.9,25.55
45388.0,51829.0,0.625626279,33.9,12.4,19.75
11693.0,48192.0,0.299955878,36.5,14.8,21.0
69524.0,55052.0,0.749901094,33.7,13.4,15.7
15878.0,50482.0,0.363249213,37.9,12.1,16.95
23541.0,34796.0,0.265322796,36.4,14.9,31.0
6040.0,60627.0,0.22581979,37.8,11.9,12.65
3997.0,60808.0,0.190823303,36.9,13.6,14.149999999999999
3076.0,62270.0,0.157831378,31.6,10.9,9.25
21098.0,37350.0,0.244174629,34.6,17.7,32.0
153337.625,70808.0,2.9057676592500004,26.5,10.1,18.950000000000003
153337.625,62519.0,2.9057676592500004,32.9,11.2,16.299999999999997
96807.0,57879.0,0.878572022,27.5,12.1,18.0
21068.0,38886.0,0.290400424,39.2,17.5,37.0
5830.0,44837.0,0.180792012,39.9,17.2,26.75
58807.0,81540.125,2.9057676592500004,30.6,7.9,3.55
28592.0,49393.0,0.569370983,35.0,12.1,18.35
76737.0,57183.0,0.936861356,30.4,13.4,20.25
8897.0,51715.0,0.282044818,33.6,9.9,17.05
3253.0,57126.0,0.059275597,35.5,13.5,19.7
70741.0,43879.0,0.960072201,36.3,14.3,29.75
13345.0,35848.0,0.313585259,38.2,16.3,31.200000000000003
928.0,49609.0,0.059956814,32.2,11.3,23.450000000000003
8996.0,59003.0,0.433650483,35.9,10.3,11.25
32251.0,42116.0,0.437699334,39.7,16.2,30.1
1608.0,34090.0,0.022164604,39.3,22.1,41.2
110356.0,52278.0,2.593182082,42.4,13.4,16.9
2973.0,46191.0,0.143312904,38.4,13.3,15.700000000000001
39764.0,53806.0,0.578804609,32.1,11.9,15.65
67111.0,39450.0,1.704846967,37.7,14.9,18.55
38109.0,79658.0,0.52529285,32.6,10.1,11.2
4178.0,47835.0,0.199464538,36.9,13.7,20.0
153337.625,81540.125,2.9057676592500004,28.7,9.4,6.6
153337.625,66296.0,2.9057676592500004,38.7,11.0,11.6
10247.0,34984.0,0.141244216,38.6,18.9,39.2
10684.0,46869.0,0.147267806,29.6,6.7,20.1
153337.625,76304.0,1.622192957,23.8,9.2,7.5
17162.0,38827.0,0.236560285,35.2,15.5,34.75
2611.0,50050.0,0.066978944,28.7,12.9,17.05
76482.0,50672.0,1.299175334,34.7,13.7,20.45
3092.0,38288.0,0.042619998,35.8,18.2,42.675
153337.625,81540.125,2.9057676592500004,33.1,8.6,7.2
84203.0,45278.0,2.611188638,41.1,15.4,20.6
23864.0,51804.0,0.612173699,32.7,11.7,16.200000000000003
153337.625,75022.0,2.9057676592500004,32.1,10.8,10.5
23169.0,39533.0,0.422181466,39.2,18.0,39.0
14436.0,39176.0,0.478536629,38.1,16.7,33.3
65256.0,45419.0,1.082999856,39.5,13.4,24.25
20083.0,55522.0,0.968097227,36.4,12.4,17.45
14740.0,40486.0,0.268589702,38.2,17.0,29.700000000000003
21535.0,41729.0,0.628795633,36.2,14.4,24.1
41239.0,36718.0,1.204128309,43.0,16.4,35.45
8253.0,33085.0,0.161481568,32.7,16.5,37.3
42907.0,65912.0,0.523840001,30.7,11.4,14.5
33780.0,64304.0,0.560618719,32.9,10.9,6.3
153337.625,81540.125,2.674260159,24.5,9.2,5.95
11069.0,40582.0,0.152574629,38.6,17.2,35.150000000000006
39583.0,39443.0,0.672383793,38.2,15.8,26.9
153337.625,47924.0,2.9057676592500004,33.9,14.6,31.35
153337.625,54165.0,2.9057676592500004,32.0,12.6,19.9
8792.0,29900.0,0.291444586,48.6,20.8,38.05
14653.0,41807.0,0.699558132,42.5,14.0,21.9
15234.0,60944.0,0.300496811,33.7,13.6,15.45
5463.0,57240.0,0.099545831,39.2,14.8,16.9
118121.0,52502.0,1.628174885,32.8,12.7,21.9
52405.0,53704.0,0.954914745,34.1,14.6,22.700000000000003
21645.0,63633.0,0.489899716,38.0,10.4,7.7
10218.0,45734.0,0.323921991,39.3,14.9,24.6
730.0,53865.0,0.035189512,37.8,11.9,24.7
12457.0,34009.0,0.363729148,40.4,16.5,32.25
130090.0,69919.0,2.685317201,29.9,9.7,10.2
103718.0,64234.0,2.372810295,32.2,9.3,10.2
11702.0,64832.0,0.213231797,33.9,14.0,16.5
40959.0,62782.0,0.679762644,35.0,12.0,10.1
27436.0,44457.0,0.930237868,39.8,16.4,23.9
27604.0,55247.0,0.405142107,36.5,12.3,15.8
153337.625,53161.0,2.9057676592500004,31.8,11.0,21.15
3710.0,52747.0,0.195574717,28.8,11.3,11.850000000000001
114277.0,45400.0,2.361350576,40.9,14.7,25.3
104534.0,60111.0,2.391478349,30.1,8.3,12.149999999999999
4926.0,55198.0,0.072298581,33.8,11.7,14.4
10234.0,42205.0,0.186482158,36.4,15.1,22.799999999999997
6336.0,63411.0,0.099007579,23.8,8.9,11.85
56310.0,66219.0,0.879911103,22.0,7.8,10.4
7303.0,45405.0,0.352039737,46.4,14.7,31.450000000000003
24528.0,47401.0,0.353347542,35.4,13.3,20.75
19790.0,51724.0,1.278604907,31.5,10.0,13.3
83209.0,58057.0,1.198699269,33.6,9.9,12.85
37253.0,57005.0,1.263090512,34.7,12.8,17.799999999999997
18794.0,81540.125,0.441627678,36.8,12.1,9.25
1770.0,48574.0,0.085322516,37.3,13.1,20.799999999999997
153337.625,50945.0,2.098764051,31.6,10.7,19.0
76931.0,49385.0,1.276760174,40.5,13.9,24.15
7508.0,35446.0,0.176425487,40.4,16.9,29.55
62342.0,49341.0,2.9057676592500004,37.1,13.1,14.25
5134.0,52401.0,0.247483502,38.3,11.0,12.95
14288.0,46332.0,0.145567806,37.0,15.9,27.55
153337.625,81540.125,2.9057676592500004,34.7,9.0,7.65
4326.0,49073.0,0.137139023,34.6,12.3,16.05
20468.0,33701.0,0.480963888,42.9,18.1,34.3
41179.0,38998.0,1.305420206,38.6,16.4,27.95
14520.0,45385.0,0.19706038,37.6,16.4,27.25
37639.0,66597.0,0.552425148,33.9,9.9,10.149999999999999
69087.0,44366.0,1.173558828,36.2,15.4,23.15
23047.0,47737.0,0.454611396,38.7,15.2,20.049999999999997
13044.0,47314.0,0.191445937,34.7,11.9,19.35
36810.0,52079.0,0.670745382,38.3,13.9,20.700000000000003
103670.0,58738.0,2.064447742,36.6,11.0,12.649999999999999
15113.0,48413.0,0.217716137,36.1,13.4,20.700000000000003
7032.0,44821.0,0.128135874,38.0,17.1,25.45
22869.0,56535.0,1.477534897,33.6,10.4,11.35
5229.0,49732.0,0.337838558,35.3,11.6,20.049999999999997
749.0,64633.0,0.013648147,34.7,14.4,15.4
19102.0,52332.0,0.376794676,34.7,13.0,15.45
17903.0,44756.0,0.19310568,32.8,14.2,24.8
8924.0,38318.0,0.260569874,33.9,15.9,31.0
18760.0,44230.0,0.341841439,39.0,14.5,25.0
3093.0,44121.0,0.147664867,34.9,13.5,19.35
27611.0,51560.0,0.544638142,37.3,13.5,20.45
137640.0,48040.0,2.508052009,33.4,11.2,22.4
26804.0,61433.0,0.4884178,33.9,14.0,15.149999999999999
22895.0,43776.0,0.455922939,36.8,12.8,19.25
153337.625,66270.0,2.9057676592500004,32.0,11.1,10.05
153337.625,59265.0,2.9057676592500004,35.2,13.7,20.3
26940.0,48578.0,0.835426551,37.9,14.6,19.75
20156.0,34446.0,0.683404085,40.9,16.7,38.7
3741.0,65273.0,0.068167848,39.3,13.8,13.4
32661.0,52936.0,0.479363366,35.7,11.5,16.799999999999997
2987.0,52308.0,0.027108521,28.0,13.3,17.9
57781.0,39104.0,1.193951518,38.3,15.6,32.1
153337.625,81540.125,2.9057676592500004,21.0,7.5,7.6
51736.0,41929.0,1.069041307,36.9,15.4,24.85
11879.0,46218.0,0.163739635,33.1,13.8,24.549999999999997
43247.0,52588.0,0.788039271,37.8,14.6,20.85
20187.0,49208.0,0.367843984,38.0,15.5,25.1
16811.0,36573.0,0.490860617,38.8,15.4,30.299999999999997
5673.0,51305.0,0.128399219,33.4,11.7,11.350000000000001
124714.0,81540.125,1.147951399,28.4,9.1,3.8
22980.0,46764.0,0.418737541,36.6,13.5,28.1
153337.625,59587.0,2.9057676592500004,27.9,13.4,16.75
26748.0,38966.0,0.301467828,34.2,14.0,20.85
65818.0,40416.0,1.092326905,33.4,10.3,25.55
22996.0,56946.0,1.097866567,39.9,12.6,15.649999999999999
33044.0,44132.0,0.561307886,38.7,15.0,26.25
6254.0,36592.0,0.124539946,35.9,14.6,31.7
13158.0,42700.0,0.239762775,39.9,17.1,27.65
20067.0,55856.0,0.750252602,36.7,10.6,13.05
26783.0,73463.0,0.301862302,33.6,10.7,8.5
8200.0,38777.0,0.128134808,29.2,14.3,27.05
15525.0,69214.0,0.242596695,21.7,8.7,11.3
26505.0,52269.0,0.385806663,31.2,12.2,19.299999999999997
28715.0,57613.0,0.674754644,38.1,12.9,15.05
93152.0,60904.0,2.188916754,36.2,11.8,14.2
22300.0,48120.0,0.75609799,39.1,16.0,28.25
7805.0,36078.0,0.227896444,36.6,15.4,32.0
153337.625,52047.0,2.287985842,36.1,11.3,18.95
20901.0,56321.0,0.380854367,38.6,12.7,22.15
85063.0,50805.0,1.321734809,36.6,12.5,18.55
153337.625,81540.125,2.9057676592500004,25.1,9.2,7.449999999999999
12841.0,39907.0,0.265338631,42.9,19.2,30.65
33304.0,56627.0,0.275571357,40.1,14.6,19.25
1377.0,45737.0,0.088966092,30.4,11.4,13.55
17650.0,70093.0,1.140342426,31.6,9.9,11.9
1708.0,58838.0,0.02486164,33.2,13.0,16.6
4212.0,43053.0,0.061819249,33.5,13.0,26.9
19386.0,38121.0,0.642623379,45.4,17.9,34.1
153337.625,50377.0,2.9057676592500004,32.2,11.0,19.8
153337.625,51354.0,2.9057676592500004,33.2,13.7,23.5
95273.0,72277.0,2.9057676592500004,34.2,8.7,6.7
37320.0,44302.0,0.633942934,35.6,14.7,25.8
10714.0,53661.0,0.56479448,26.6,10.9,14.3
36804.0,54581.0,0.610805546,35.7,13.1,13.7
1383.0,44704.0,0.021611029,25.9,10.9,19.5
61537.0,80063.0,0.558479103,28.3,10.6,11.600000000000001
13747.0,37719.0,0.724680765,38.7,16.3,34.65
35631.0,52510.0,0.796478998,27.9,11.3,15.25
18529.0,38249.0,0.188775607,38.5,16.7,32.3
17276.0,47508.0,0.2934619,38.5,12.8,21.2
84254.0,52565.0,0.715690023,34.3,12.1,19.0
44753.0,47357.0,0.656836862,38.9,12.7,19.5
13006.0,58644.0,0.222176739,36.5,11.2,13.95
153337.625,46059.0,2.9057676592500004,40.6,15.3,27.6
98105.0,57464.0,2.9057676592500004,28.4,7.3,7.45
25315.0,41281.0,0.839162841,40.3,15.2,26.700000000000003
153337.625,46440.0,2.9057676592500004,34.9,13.6,31.85
10712.0,60859.0,0.40049364,34.8,10.6,10.85
77781.0,64992.0,1.534261683,30.6,11.3,14.35
29503.0,48024.0,0.501158049,35.2,14.5,21.95
153337.625,81540.125,2.766594606,26.0,11.2,22.65
153337.625,47865.0,2.9057676592500004,37.3,12.6,24.2
3758.0,54774.0,0.068477619,35.7,14.1,22.6
4894.0,50728.0,0.155145256,34.4,13.5,15.3
32120.0,42479.0,1.533461217,39.3,14.1,27.9
10014.0,54213.0,0.171065498,34.7,11.9,15.600000000000001
1955.0,42431.0,0.094240406,36.0,12.7,24.55
153337.625,60349.0,2.9057676592500004,39.4,10.6,16.950000000000003
4921.0,47068.0,0.089669601,35.3,15.9,23.65
94031.0,81540.125,1.56055473,33.7,11.7,6.4
6199.0,33053.0,0.085446755,40.6,17.4,39.4
11212.0,35156.0,0.204303103,41.6,19.6,36.25
10740.0,53326.0,0.131121766,35.0,12.1,15.35
26575.0,38441.0,0.36630868,32.1,16.2,34.75
3861.0,44911.0,0.099044697,33.9,14.9,21.9
153337.625,54210.0,2.9057676592500004,37.7,13.4,22.85
71604.0,54478.0,2.269926623,35.1,13.1,18.75
16535.0,39776.0,0.512760877,39.3,15.8,25.950000000000003
21199.0,59724.0,0.792575119,37.4,10.3,14.45
6900.0,32922.0,0.201471552,41.5,19.8,39.5
1587.0,49403.0,0.045192952,35.9,14.5,24.45
35185.0,56803.0,1.696086288,41.2,11.1,12.75
22612.0,37574.0,0.311682855,37.7,16.3,33.95
153337.625,75836.0,2.9057676592500004,31.6,12.0,13.0
153337.625,73037.0,2.9057676592500004,28.8,10.3,15.15
153337.625,81540.125,2.9057676592500004,33.3,9.7,8.25
26427.0,58205.0,0.896026977,35.7,13.1,19.6
28383.0,41262.0,0.306145256,34.9,15.0,26.85
153337.625,63119.0,2.9057676592500004,36.5,11.2,10.2
131349.0,57939.0,2.231183558,37.2,12.5,13.15
22039.0,35685.0,0.374369462,36.9,14.9,25.200000000000003
28666.0,47733.0,0.475745891,39.6,13.4,21.6
153337.625,74240.0,2.9057676592500004,22.5,7.5,7.9
8843.0,48780.0,0.161135599,35.6,13.0,20.85
16378.0,44424.0,0.338425053,34.9,17.3,25.15
85234.0,62389.0,1.240665729,30.3,10.6,12.95
153337.625,49960.0,2.500688731,38.6,13.4,21.45
6490.0,34306.0,0.189500054,37.3,17.5,35.7
66470.0,81540.125,1.561934222,35.6,10.3,4.5
17698.0,54016.0,0.243948486,33.5,18.0,34.4
23081.0,81540.125,1.158570422,19.4,7.2,6.300000000000001
50592.0,43755.0,1.285208353,34.0,12.5,20.0
16249.0,74794.0,0.607507576,37.2,9.3,7.25
6411.0,58234.0,0.108901612,35.4,13.9,13.55
8566.0,54165.0,0.429977654,29.9,11.5,16.25
15150.0,60239.0,0.342895851,34.2,10.3,10.899999999999999
2895.0,47317.0,0.052752184,37.0,14.2,22.5
5190.0,43819.0,0.250182971,35.2,13.8,25.25
24644.0,42190.0,0.579092929,38.7,16.5,28.299999999999997
15128.0,60896.0,0.298405918,34.6,12.9,10.45
18507.0,42781.0,0.255099708,36.1,16.3,32.8
20027.0,56168.0,0.312945829,23.6,9.7,13.399999999999999
3828.0,31557.0,0.059817079,30.4,18.4,35.849999999999994
26158.0,50180.0,0.408750038,24.9,11.4,28.65
37830.0,59983.0,0.865456463,37.5,10.7,12.2
2464.0,60695.0,0.04209161,30.4,10.8,11.0
6468.0,52292.0,0.31178872,38.0,10.9,11.8
10737.0,47623.0,0.252301606,39.1,15.4,24.55
15449.0,42982.0,0.263909614,37.6,15.4,25.65
8802.0,61764.0,0.09920442,29.1,13.5,16.0
14250.0,66499.0,0.129325889,27.7,9.6,11.399999999999999
4276.0,40987.0,0.077916524,38.8,15.0,24.85
48627.0,63398.0,0.807022097,34.1,11.8,11.3
23519.0,43226.0,0.428559105,41.1,15.7,32.25
10225.0,52122.0,0.382285985,37.1,11.2,17.1
19434.0,69598.0,0.975506156,28.3,10.1,8.7
153337.625,54823.0,2.559811385,33.8,11.5,16.0
6071.0,48998.0,0.094333048,34.6,13.8,20.6
10206.0,31118.0,0.239823991,42.6,18.0,36.7
13376.0,51676.0,0.671419694,32.7,10.7,17.1
7937.0,47573.0,0.382601588,41.2,12.2,16.950000000000003
30623.0,52910.0,0.523121503,28.8,10.0,15.850000000000001
26794.0,57441.0,0.528522487,32.9,12.2,14.75
3656.0,53871.0,0.115899276,34.8,13.9,18.1
153337.625,68743.0,2.9057676592500004,22.2,8.7,24.25
7997.0,52681.0,0.38178983,36.2,12.3,16.65
138159.0,47949.0,1.875045804,39.4,14.9,25.450000000000003
10155.0,59567.0,0.484816272,34.5,11.3,10.7
14503.0,41485.0,0.226626722,28.7,12.9,26.15
11161.0,28452.0,0.378421958,43.9,18.8,43.074999999999996
35564.0,44681.0,1.178905285,39.8,15.9,24.5
6709.0,53632.0,0.098467555,36.5,12.2,15.350000000000001
65456.0,50774.0,1.017075269,34.4,11.2,13.55
153337.625,81540.125,2.9057676592500004,23.2,8.6,12.45
31363.0,39388.0,0.648065998,36.0,14.8,29.450000000000003
20299.0,63401.0,1.018925566,34.2,10.4,11.35
55601.0,59338.0,1.148905321,35.8,12.9,19.4
132064.0,47477.0,2.406447112,35.8,13.2,21.549999999999997
5587.0,48394.0,0.360968449,31.1,11.5,18.6
3952.0,51867.0,0.125282806,36.2,14.1,17.35
33680.0,71770.0,1.607938163,34.6,10.2,9.35
4903.0,53286.0,0.251575827,35.6,10.6,10.2
153337.625,81540.125,2.9057676592500004,25.0,9.9,7.35
5821.0,37445.0,0.184532189,37.1,13.9,29.25
2935.0,55159.0,0.189626347,30.5,11.2,16.2
45591.0,51161.0,1.071312518,40.6,15.4,21.35
13765.0,53337.0,0.215094589,23.8,10.3,20.549999999999997
22736.0,62251.0,0.448476795,33.9,12.7,11.0
2356.0,45221.0,0.113570536,35.7,11.5,19.1
40497.0,42205.0,0.836805431,35.0,16.7,32.15
66781.0,42701.0,1.306664319,31.2,11.8,29.5
10717.0,47713.0,0.211397159,40.4,14.9,29.05
13994.0,50330.0,0.254996221,37.1,13.6,19.85
21924.0,55766.0,0.496214432,34.0,12.0,14.05
22752.0,53413.0,0.256430239,33.8,13.7,15.6
9753.0,61929.0,0.220743448,29.6,8.7,8.25
14910.0,46538.0,0.16804566,35.4,14.3,19.700000000000003
25733.0,81033.0,0.402108904,20.3,7.2,7.199999999999999
16513.0,40569.0,0.42360142,27.4,14.2,20.4
29808.0,44607.0,0.410872216,36.3,14.7,28.2
50923.0,61794.0,0.747393549,33.7,11.2,10.7
153337.625,81540.125,2.590440636,26.3,10.3,6.949999999999999
805.0,53369.0,0.038804873,36.4,13.3,19.700000000000003
13280.0,56330.0,0.634008872,39.0,12.5,14.3
153337.625,53381.0,2.9057676592500004,33.4,11.8,14.399999999999999
21847.0,59117.0,0.320646994,33.3,10.7,13.1
21792.0,44978.0,0.433958187,35.9,14.0,23.15
79604.0,57019.0,0.971863786,31.3,12.5,15.95
45507.0,43972.0,0.490848471,33.9,13.3,20.75
26846.0,39725.0,0.489183117,40.9,16.1,33.75
29897.0,49561.0,0.759485178,30.2,11.2,19.549999999999997
153337.625,40467.0,2.9057676592500004,43.6,15.7,36.1
153337.625,57785.0,2.9057676592500004,36.2,8.9,11.1
7033.0,29124.0,0.165263779,44.4,18.5,42.925
124806.0,53882.0,2.9057676592500004,32.5,10.4,16.9
153337.625,71959.0,2.9057676592500004,34.8,12.7,16.0
27847.0,43491.0,0.473028105,40.2,15.1,22.75
23660.0,41156.0,0.488895881,36.1,15.7,26.9
14306.0,43074.0,0.453516148,38.8,15.7,26.200000000000003
106420.0,51070.0,2.9057676592500004,31.2,10.0,13.65
30650.0,44832.0,0.345445975,38.4,17.0,30.25
81069.0,61022.0,1.904986391,41.5,12.8,12.1
153337.625,71767.0,2.9057676592500004,31.3,9.4,10.350000000000001
60537.0,60917.0,1.103094627,34.5,13.1,15.8
10840.0,49995.0,0.522540155,38.5,11.5,15.05
153337.625,67790.0,2.389557375,30.5,10.2,12.4
8680.0,56167.0,0.457571037,37.1,9.8,12.7
17144.0,55834.0,0.31239497,36.3,14.3,17.5
16700.0,37148.0,0.170141542,31.7,15.6,30.6
43877.0,42376.0,1.390949814,34.2,14.3,26.9
22068.0,42149.0,0.374862076,36.7,14.9,20.1
153337.625,81540.125,2.9057676592500004,19.9,6.1,2.3
75502.0,41267.0,1.253044243,40.1,14.7,28.3
13422.0,48337.0,0.144772632,35.2,16.1,27.05
20611.0,50467.0,0.222314761,30.6,13.6,19.5
6997.0,40415.0,0.216981425,40.2,18.0,20.799999999999997
28919.0,29244.0,0.958631254,45.1,19.2,43.074999999999996
13122.0,33703.0,0.261306871,36.9,16.6,34.2
31749.0,46026.0,0.632238366,33.6,15.0,21.1
21531.0,42768.0,0.296782396,39.0,17.0,30.950000000000003
14312.0,51963.0,0.21005629,34.3,12.1,16.3
107386.0,48335.0,2.118232281,32.2,12.0,19.9
1227.0,51606.0,0.058578982,36.7,12.5,17.85
3216.0,58096.0,0.16501486,37.0,11.4,10.15
3468.0,37071.0,0.22406275,38.3,15.2,43.0
18529.0,51769.0,0.43540062,40.0,13.7,20.8
20127.0,57092.0,0.397013215,37.5,13.0,11.3
33338.0,37259.0,0.6888762,37.6,13.4,30.05
153337.625,57821.0,2.9057676592500004,30.6,12.1,19.4
36501.0,64768.0,0.393707782,32.1,11.2,13.25
47079.0,46411.0,0.507804407,39.5,15.9,26.85
13824.0,39057.0,0.285650747,36.6,16.4,30.05
15028.0,66209.0,0.340134578,34.3,10.3,9.95
59749.0,54321.0,0.507533923,28.3,10.3,15.4
78843.0,45512.0,1.339280887,30.9,12.0,18.0
53920.0,59443.0,1.267030137,36.1,12.7,15.95
5039.0,51299.0,0.242904044,35.3,11.4,14.350000000000001
153337.625,57300.0,2.9057676592500004,33.9,12.8,20.85
9187.0,53500.0,0.343477882,36.0,11.3,13.3
150921.0,81540.125,1.351784172,25.2,7.9,6.0
6807.0,39237.0,0.358834798,34.6,15.0,25.4
12691.0,27859.0,0.262239122,40.4,18.9,43.074999999999996
153337.625,56102.0,2.9057676592500004,36.6,10.8,16.3
33700.0,36722.0,0.457364657,37.5,17.7,36.0
7042.0,51124.0,0.079368044,39.0,15.6,18.5
3585.0,38294.0,0.056019913,27.7,12.0,28.4
5816.0,54795.0,0.298422397,37.3,11.1,11.5
97493.0,46950.0,1.61801068,37.4,14.5,23.3
3870.0,64756.0,0.198571987,35.6,11.1,10.5
92035.0,51646.0,1.677045674,38.9,14.0,20.95
153337.625,52226.0,2.9057676592500004,30.7,12.5,15.3
10231.0,38284.0,0.324334105,37.5,15.5,23.5
62567.0,75534.0,1.234159379,31.6,11.5,7.55
18897.0,41874.0,0.260475451,33.9,14.7,28.75
5251.0,38352.0,0.072379563,38.8,20.9,41.400000000000006
153337.625,81540.125,1.730498373,26.6,10.1,8.65
13345.0,74109.0,0.380025168,25.7,9.5,9.350000000000001
153337.625,81540.125,2.9057676592500004,25.3,8.7,7.550000000000001
13602.0,49750.0,0.166063153,32.4,13.3,22.9
25111.0,60626.0,0.568347044,35.2,10.4,9.95
4250.0,45311.0,0.109023559,33.1,15.4,23.200000000000003
49565.0,46259.0,0.903164762,38.1,15.2,26.549999999999997
153337.625,81540.125,2.9057676592500004,19.7,8.7,19.35
34120.0,43096.0,0.384555193,36.0,16.0,21.4
1903.0,66929.0,0.097644054,34.4,11.0,10.9
2664.0,38537.0,0.08445177,38.1,15.2,30.65
145331.0,60512.0,2.003236378,35.2,13.0,20.049999999999997
9974.0,33973.0,0.206096683,45.8,22.3,39.85
153337.625,71306.0,2.9057676592500004,19.8,6.8,8.3
50825.0,56076.0,1.150342023,31.9,8.9,10.5
153337.625,50871.0,2.9057676592500004,34.6,14.1,24.35
8985.0,28080.0,0.262350999,43.4,18.8,43.074999999999996
810.0,48429.0,0.039045897,32.0,12.7,30.2
6474.0,54663.0,0.072966305,38.0,16.6,19.75
26111.0,49991.0,1.246581751,36.6,13.6,18.15
11113.0,49147.0,0.585827987,29.6,11.5,15.35
153337.625,81540.125,2.9057676592500004,19.1,9.5,7.0
39126.0,45335.0,1.142431296,35.9,14.8,24.4
17634.0,49857.0,0.452357987,31.0,13.6,19.4
9534.0,66226.0,0.502590122,32.0,10.9,10.2
28616.0,55737.0,0.394441738,35.3,14.4,19.3
63406.0,47363.0,1.851377568,38.8,12.7,21.35
33169.0,57471.0,0.750726897,31.5,10.9,11.45
6150.0,51514.0,0.293611036,34.8,12.9,17.7
5877.0,43436.0,0.107089666,39.6,16.2,26.4
153337.625,60240.0,2.9057676592500004,31.7,10.4,18.6
8632.0,35983.0,0.267683816,42.9,17.8,31.900000000000002
45325.0,46512.0,1.323434506,35.0,11.9,21.65
6841.0,60312.0,0.255767083,34.6,11.0,12.1
13758.0,52560.0,0.311390173,37.4,11.3,16.450000000000003
31007.0,80078.0,0.484521463,21.6,6.8,6.699999999999999
35845.0,33218.0,0.842297761,41.9,18.3,43.074999999999996
124672.0,77758.0,2.9057676592500004,34.0,11.2,14.0
153337.625,81540.125,2.9057676592500004,33.0,8.5,8.0
146027.0,71920.0,1.575079211,25.0,8.9,10.0
54993.0,81540.125,0.859331402,22.8,6.9,7.65
20478.0,52919.0,0.46848579,36.7,11.4,16.6
31582.0,44492.0,1.070811064,38.5,13.8,23.1
16868.0,55303.0,0.630650366,34.7,11.1,14.3
1389.0,38304.0,0.025310115,40.5,19.2,37.900000000000006
153337.625,81540.125,2.115339488,31.6,10.1,7.25
153337.625,49957.0,2.9057676592500004,34.7,12.8,24.9
153337.625,51777.0,1.887725503,31.7,12.2,20.35
33147.0,55434.0,0.653837981,32.0,13.2,16.15
44161.0,45700.0,1.39995293,38.5,13.5,29.450000000000003
52014.0,52532.0,1.035788414,33.5,7.9,16.6
23771.0,68017.0,0.543821454,35.4,9.8,9.45
141262.0,46864.0,1.523682877,34.2,12.9,24.6
12304.0,65060.0,0.460014353,35.8,9.8,8.600000000000001
153337.625,51071.0,2.9057676592500004,36.3,13.5,23.4
58140.0,61808.0,1.299634839,24.5,8.8,11.600000000000001
7329.0,43370.0,0.106680892,33.3,13.6,22.45
9531.0,51686.0,0.455025494,36.2,12.2,18.5
41107.0,50951.0,1.303137726,37.8,15.0,19.700000000000003
5277.0,44969.0,0.154081939,38.0,15.8,20.3
11289.0,54210.0,0.357873885,35.6,12.7,15.45
21646.0,54019.0,0.394429626,33.6,16.0,23.049999999999997
6422.0,49356.0,0.182879103,33.0,14.2,22.299999999999997
1818.0,54058.0,0.086794287,35.8,12.8,13.25
17778.0,35778.0,0.301989214,38.2,15.8,26.85
32461.0,58203.0,0.330716443,36.4,11.7,15.8
21995.0,39833.0,0.729108698,38.1,14.4,22.3
5761.0,49782.0,0.277707918,35.2,11.6,15.55
44448.0,41642.0,0.612669358,35.2,15.3,29.4
134313.0,54763.0,1.513797235,35.3,13.3,23.15
17128.0,62249.0,0.209111137,26.0,11.5,12.2
762.0,46878.0,0.011907161,24.6,9.8,21.299999999999997
6196.0,50261.0,0.295807151,39.8,12.7,13.95
82126.0,43200.0,0.925614882,30.1,9.9,25.0
22192.0,36788.0,0.305893593,40.3,17.4,38.35
27689.0,56645.0,0.633455565,40.7,10.7,12.55
20299.0,48708.0,0.27980056,32.9,15.5,33.85
29189.0,81540.125,0.328979529,31.6,10.5,7.449999999999999
7063.0,54282.0,0.264067082,35.4,11.5,12.35
18998.0,46428.0,0.261867631,35.0,12.7,22.95
6283.0,43196.0,0.090512174,38.0,13.3,26.05
153337.625,81540.125,2.677020341,20.1,6.8,7.35
20825.0,53447.0,0.534215441,32.2,13.2,15.7
153337.625,80834.0,2.9057676592500004,30.7,10.1,6.35
21741.0,56509.0,0.319091239,33.7,11.9,13.100000000000001
153337.625,76792.0,2.9057676592500004,36.4,11.8,13.6
39006.0,41511.0,0.763207326,33.8,17.2,27.7
54950.0,62689.0,0.938690743,34.7,9.9,8.899999999999999
56530.0,42188.0,0.960257075,33.8,14.9,26.450000000000003
30599.0,33159.0,0.415278965,41.7,18.2,43.074999999999996
78747.0,61186.0,0.887531295,31.6,12.1,12.45
26398.0,33534.0,0.358264457,43.3,18.7,42.474999999999994
18045.0,49301.0,0.328812834,37.4,13.8,19.95
153337.625,80737.0,2.9057676592500004,27.9,11.6,10.399999999999999
4472.0,26278.0,0.105084547,44.5,18.0,43.074999999999996
36803.0,65323.0,0.832976635,35.0,9.9,11.55
