MEDHHINC_2018,Obesity_prevalence,diabetes_prevalence,Percent_Pop_Aged_60_plus,Percent_Higher_Education,Child_Poverty_Index
-0.2801882673934522,0.12037462544045135,-0.25321804478841003,0.2540915181997407,-0.6424850597229279,-0.6435397042925233
-0.6783560900364008,0.4522724658177541,0.3298435224493883,0.1385974235398041,-0.2622491876712008,0.08830243778175811
-1.023856211271552,0.8948029196541578,0.9129050896871866,0.6562945335213607,-1.0714640674352165,0.510519058209228
-0.08564467515885699,-0.698306714156896,0.0383127388304888,0.29681906629115234,-0.5330912889532357,-0.45213483636540347
0.1447129540330405,0.4301459431259336,-0.5447488284073095,0.8373562029445814,0.6209902161102729,-0.5140599406947658
-0.9531725237270183,0.518652033893214,0.9129050896871866,-0.020568352723712716,-0.5510212777829653,1.4562842879667606
0.2926183886072137,-1.339975872219681,-0.7633969161214839,0.6587317575222614,1.1791810515179415,-0.6435397042925233
0.7965574846980976,0.2531337615913728,-0.8727209599785714,-1.832697653195063,-0.7716656202896562,-0.8687219018538406
-0.7122087091481714,0.4743989885095746,0.767139697877737,1.4327491318937424,-0.22825488727202153,0.13896843223305402
-0.27982504186650187,0.5407785565850345,0.7306983499253746,0.17559405917891813,-0.46571346284766224,0.47111217363599733
-0.6634638434314374,1.3373333734905615,1.3137599171631729,-0.8726809878256633,-1.24872500248473,0.7188125909534463
-0.11680942537119506,0.3195133296668327,-0.36254208864549753,1.4426598078475095,-0.2084813116459123,-0.5422077153899304
-0.8994151457383699,1.027562055805079,1.2773185692108113,-0.24152962762151592,-0.9827643182361487,1.4112478484544964
-0.9548433611509899,-0.01238451071047005,-0.03456995707423575,1.2073723422911566,0.10241085044080862,0.606221492172788
-0.3816734796233736,0.16462767082409077,0.25696082654466373,-0.27544399678464165,-0.7004430994248487,0.8145150249170059
0.08318254976765507,0.6071581246604945,-0.3989834365978598,0.392548482385575,0.322423625191418,-0.44650528142637047
-0.5272542708250647,-0.4991680099305147,-0.47186613250258436,-0.6757655897754563,-0.09593694565995257,0.583703272416656
0.8001897399676009,-0.5876741006977951,-0.32610074069313527,0.19813762691645925,0.10755316653002615,-0.9419061160612687
-0.2961701905792666,0.2531337615913728,0.3298435224493883,1.8288971106743963,0.588387199995486,0.499259948331162
-0.4577329049667721,0.8726763969623372,0.5120502622112003,2.589533326878133,0.9781025691149992,-0.0017704412427688855
-0.519844470075278,-0.5655475780059747,-0.25321804478841003,0.7253089568970789,0.3131037093301775,-0.1931753091698885
2.521588157290591,-0.3664088737795933,-1.8201960067399938,-1.4480882127366461,0.6944005276818074,-1.8482644612455705
-0.7966223216114273,-0.27790278301231286,-0.7998382640738462,-1.1832406539857476,-0.8118017434417478,0.8708105743073355
0.7258011520481739,-0.6098006233896156,-0.36254208864549753,0.7873894604426334,0.969172013576822,-0.671687478987688
0.32886829619685637,0.6514111700441354,-0.07101130502659803,-0.3355025342893418,-0.6052665479240242,-0.5534668252679963
-1.457910715977193,1.4258394642578418,2.4798830516387698,0.6841713800472683,-0.454058771329717,1.8897600182722956
-0.38399812299585573,1.1160681465723596,-0.1803353488836855,-0.27066584423462786,0.29297282836782146,0.08830243778175811
2.062761671646938,-1.7382532806724444,-1.2735757874545577,-0.21522970128262608,1.8404824076807618,-1.4541956155132654
-0.4238076407496116,0.05399505736498987,-0.03456995707423575,0.33029236603460116,-0.9529502392134216,0.2684481958308117
-0.31207946865969094,0.16462767082409077,-0.1803353488836855,-0.30370991057815966,0.5856670145624274,0.76384903046571
-0.2503311290781353,0.009742011981350447,-0.28965939274077235,-0.23964883104012957,-0.08787403675120442,0.16711620692821907
-0.6084714986511579,0.8726763969623372,2.079028224162784,1.1417989653497558,-0.9225444982905499,0.679405706380216
-1.013903831833113,0.6071581246604945,0.5484916101635626,-0.32443391454000825,-0.9812766198753327,0.9608834533318626
0.42127287025301957,0.8062968288868774,-0.9456036558832959,-0.5397268064777067,-0.07890232553719737,-0.587244154902194
-0.8914241841454628,-1.2735963041442204,-1.2735757874545577,-1.1090583189482415,-0.8791419959266323,-0.1481388696576252
-1.6051623446028556,0.4301459431259336,1.3866426130678975,0.09715097781256826,-1.637192213087802,2.030498891748119
-0.003991576700423446,0.2752602842831917,-0.7633969161214839,-1.419141224052349,0.8645080282727176,-0.10873198508439452
-0.062035015907085725,0.031868534673170947,-0.25321804478841003,-1.634628972055813,-0.8417334252988196,-0.39583928697507453
-0.7543428702744093,-0.8531923729996371,-1.0549276997403834,-0.5075810609071185,-0.15380657523054989,-0.6829465888657538
1.6706233927513647,-0.5212945326223336,-0.9091623079309336,-0.8357699369509821,1.6237822046066037,-1.3528636266106726
0.48360237067769574,-0.034511033402290545,-0.617631524312034,0.002751040982279129,-0.37574486128192985,-0.5590963802070291
0.2542617729612592,0.07612158005681037,-0.07101130502659803,-0.5975846448473744,-1.0701709245595756,-0.19880486410892192
-1.3344140368140818,1.315206850798741,1.9332628323533336,-0.26027163679990173,-2.3062456825065274,1.6702073756500124
0.5359794916639329,-0.2115232149368514,-0.5447488284073095,-0.7259693195358858,0.6126004957567793,-0.8180559074025441
