MEDHHINC_2018,Obesity_prevalence,diabetes_prevalence,Percent_Pop_Aged_60_plus,Percent_Higher_Education,Child_Poverty_Index
62522.0,35.7,11.0,25.656246053217586,38.39895239931135,13.0
53745.0,37.3,10.8,23.32779182004784,34.07182479770649,22.05
122930.0,21.5,9.5,22.23482707314062,52.80860768376119,6.7
51188.0,33.8,14.8,31.334263133426315,43.65411436541143,26.75
82533.0,24.8,8.1,16.930479532496744,50.907744980105484,24.65
48831.0,35.6,15.0,21.481420245525566,24.33761831934857,30.35
55242.0,24.3,11.7,45.01412999596286,52.18005651998385,24.5
32906.0,40.5,16.6,25.525848022515184,26.22204117908458,33.0
31419.0,39.9,17.4,22.9644132212369,25.95877001036508,39.8
58943.0,28.3,10.9,32.376717865804366,50.687146321746155,15.299999999999999
56837.0,31.4,13.1,36.6911186795913,47.99580822635578,18.0
47202.0,33.3,11.4,17.535449157513604,34.37101765883852,25.1
56456.0,35.9,12.8,36.62315429060561,44.2157072544404,17.95
50412.0,34.0,13.5,24.604080221300137,31.599239280774547,16.75
56775.0,35.1,13.7,29.106438896189225,37.582128777923785,9.75
44564.0,34.5,13.2,28.396694214876035,32.760330578512395,20.2
55334.0,37.8,13.3,25.31535250676574,28.709692215953396,17.9
57069.0,27.2,10.8,27.33663366336634,41.33605125218404,11.399999999999999
41517.0,36.6,13.8,32.288432986907814,33.25684977729788,21.65
42423.0,41.0,18.6,32.12319178721418,31.516565562295845,30.3
44710.0,36.8,14.7,30.566539237723344,34.68309570296477,21.700000000000003
45268.0,36.4,13.5,25.531261848448196,36.634950439633855,25.549999999999997
38704.0,41.8,16.5,28.302122972161026,28.84538353695173,24.6
48688.0,31.9,11.1,30.887873044189245,36.05009848738246,16.65
82445.0,38.9,14.4,19.212082154781438,40.9140797177634,11.4
40433.0,39.9,17.3,27.33135629555524,34.32721166214092,37.45
60826.0,30.2,12.7,25.198075568231054,38.26560021700718,18.65
43159.0,36.4,16.0,30.650843686259964,28.01162000123617,28.7
58648.0,34.5,10.4,28.810045376310438,35.59888906274448,13.25
49321.0,36.4,12.5,34.813290208762126,43.781240811526025,14.95
70649.0,28.5,13.8,39.08234871382976,44.261376846822095,17.95
46912.0,36.1,17.2,37.85305985205111,42.03934095494284,34.1
59114.0,32.1,10.4,25.830920262730416,38.675047672858256,13.75
55776.0,35.4,15.0,33.49639039015346,31.224111404789145,19.75
46345.0,32.5,12.9,29.074215761285387,35.03512554774988,21.9
51030.0,35.3,13.0,26.73038534976567,27.910735983336227,15.8
45697.0,39.2,13.8,29.417195614541257,36.64166185804962,21.2
55860.0,32.4,12.9,22.695411003261444,43.306636972318586,22.15
83014.0,27.3,8.4,27.33238359114721,52.47736884023018,3.75
46262.0,34.5,11.7,26.23734654318329,34.63278052982985,21.8
49161.0,38.6,14.6,25.44939384086581,26.40624274234753,21.049999999999997
64714.0,30.7,9.8,22.239777539025468,43.676925993806485,12.45
61044.0,24.6,10.2,31.29182600382409,46.98255258126195,12.45
42701.0,35.0,15.0,35.445544554455445,35.973597359735976,23.4
45670.0,35.7,14.3,30.592424732923273,47.156577101543114,20.9
61387.0,35.9,10.6,26.990725935401343,46.306363927086664,13.399999999999999
41101.0,32.4,11.2,26.565272496831433,31.49556400506971,25.35
58448.0,31.2,8.8,15.893494372769695,38.95484490804282,21.1
58890.0,33.1,12.6,25.130370277422042,42.63504810690916,17.05
54339.0,32.2,11.0,21.84409675472399,34.38878313756442,14.649999999999999
56211.0,27.2,11.7,36.38984334051599,45.41086715974608,15.600000000000001
37013.0,37.4,15.1,34.84832357637041,30.867482703565724,29.65
40761.0,35.8,13.1,27.281853927884214,41.49167572994227,30.2
72949.0,23.6,8.0,27.13608887436693,58.013396503839246,8.65
53871.0,34.4,11.7,24.903394255874673,29.216710182767624,14.100000000000001
56169.0,36.3,12.8,15.929612578021219,25.025749276654597,28.05
44735.0,37.6,15.6,25.01560062402496,31.23244929797192,22.85
55079.0,25.8,11.9,38.619442671771964,52.744097000638156,19.3
65209.0,36.7,11.1,26.11555414186395,38.83991457263598,13.3
53795.0,32.9,11.9,24.147690271436666,38.11764954361608,26.25
68381.0,29.0,10.5,31.173018103662066,46.89592460940729,9.7
55226.0,32.9,10.2,22.714172694394215,38.54260849909584,12.1
52318.0,33.5,12.0,17.189058728881736,31.402353177795657,29.75
66151.0,38.2,13.0,24.077243425181127,32.54464031034286,14.6
49640.0,36.6,15.9,21.29312597724162,39.91220882075451,31.6
59043.0,33.5,12.3,27.627459749552774,34.36381932021467,13.350000000000001
44693.0,32.2,12.4,29.908560400680052,38.36327712172035,22.7
43274.0,37.5,13.8,35.338345864661655,45.526315789473685,20.1
30490.0,42.6,19.4,15.15536613715614,14.51685393258427,45.65
35751.0,42.5,17.6,26.137135098438563,24.017500188579618,31.3
57925.0,33.0,12.0,26.353790613718413,27.436823104693143,14.85
54331.0,38.0,12.6,26.059898872034225,30.720271560411582,11.3
43651.0,39.0,14.5,24.01106690446792,24.90053505281932,23.65
39463.0,37.2,13.2,26.331811263318112,24.853228962818,27.700000000000003
43535.0,35.7,12.8,26.806622050017616,34.01197604790419,19.85
54865.0,34.7,11.5,30.941334158160632,41.73626147025467,14.55
50605.0,40.3,12.5,26.79916653309825,39.97969760111129,15.0
49712.0,31.6,11.3,23.433776412646296,32.611343536514326,18.15
47057.0,27.9,7.1,13.445857020745425,39.656459031518395,12.75
42689.0,36.7,13.8,21.41548327989006,24.874026568941822,24.200000000000003
68126.0,36.5,11.7,18.37352542019,37.79594617611991,12.149999999999999
48529.0,37.3,12.7,20.368324125230203,29.367710251688152,26.25
47049.0,34.4,13.6,28.262610088070456,29.22337870296237,19.950000000000003
55245.0,37.2,11.1,23.452130571321558,25.186551038635514,17.9
65280.0,35.8,12.0,23.390244614680775,38.71686799762491,9.75
61508.0,32.8,10.0,25.541835439211656,42.83976180400217,11.1
47674.0,26.6,10.1,30.072309655465755,44.47043811144194,16.55
40909.0,40.4,14.5,23.431193440115564,28.168415685941284,27.4
42522.0,34.4,11.7,22.517251725172517,37.113711371137114,17.5
80189.0,37.9,10.2,15.351319403400202,34.42037803196236,13.65
51327.0,38.3,12.7,31.56074362300043,41.893644617380026,13.35
51131.0,34.4,13.4,27.952780758790478,34.7642194305915,18.9
44776.0,43.3,15.0,20.184322078579413,40.43275618449079,29.5
48763.0,35.4,12.5,29.8669842086034,39.29987415596541,22.8
61652.0,22.5,13.1,44.91654910268608,48.996292633542524,16.2
63310.0,34.7,12.8,16.854369790426706,32.537761275886986,20.95
79719.0,30.4,11.5,22.77357884325012,39.762358272834376,14.6
41899.0,39.7,14.2,36.27532611712462,43.43602553427699,18.05
70495.0,28.0,12.0,38.252831823715105,52.52027152495512,10.9
64387.0,28.4,7.4,16.58865529551765,45.10842258363083,13.7
47097.0,36.6,12.4,31.89041095890411,42.794520547945204,19.2
55879.0,31.2,10.4,28.121278488809804,39.263568544247484,12.6
57934.0,33.4,11.2,26.121017246419175,42.76235019000293,13.2
46600.0,37.3,13.2,22.551213032231,30.682374327064256,18.1
58307.0,27.8,9.1,28.938577051566167,49.73373466080111,10.35
35636.0,39.7,16.4,24.7766240038638,29.53875875392417,32.55
38849.0,43.8,17.0,22.029041626331075,22.52081316553727,33.95
53387.0,33.5,10.6,24.50826022843718,36.80237934567994,13.05
42439.0,42.2,16.2,24.262042738138355,27.716407098877216,26.05
40468.0,32.6,15.2,36.4753562557197,38.46254412341483,23.95
33908.0,38.4,22.2,41.465555068012286,25.31812198332602,40.15
55343.0,36.1,13.7,23.663383749560325,26.63559620119592,20.0
81315.0,34.7,10.1,22.570416735298963,41.01294405095261,8.4
38418.0,37.7,17.3,24.14825296614782,26.197344073146837,32.15
51255.0,35.0,13.1,27.64345001804403,29.111030915433656,25.2
46141.0,31.4,14.3,39.046822742474916,42.44704570791527,19.25
38409.0,32.1,12.8,21.171651603056244,33.82186629398405,32.9
42785.0,37.7,17.5,22.521518084110063,27.39597734469072,31.900000000000002
47869.0,25.6,10.0,28.396822163373397,41.495212874312486,19.15
49716.0,36.2,12.6,28.70375868416365,40.20545098272074,23.4
37901.0,38.5,15.3,24.55854829522337,33.83106843518594,26.3
58380.0,35.9,13.7,27.671652923382922,32.68967803422699,13.1
38097.0,40.1,16.9,22.76228221042399,34.46870560083751,33.45
57705.0,34.7,12.1,26.031898397696228,34.53075389500111,16.549999999999997
48689.0,32.2,13.1,29.495868758232547,41.786612381750686,17.1
61219.0,31.1,10.8,23.725212464589234,37.35127478753541,10.85
54149.0,37.6,11.0,25.840274519005163,39.37118723603942,14.4
41541.0,39.6,16.1,25.715302601241046,30.764588459217308,25.549999999999997
56557.0,36.3,11.7,26.4747045570081,39.57900550405744,18.450000000000003
55874.0,30.1,11.5,21.865335307733474,42.58342664451556,14.5
55378.0,33.5,11.1,27.8655908035813,36.54250027633469,14.75
68835.0,27.7,11.0,27.066140413826094,38.910816090579274,12.9
52151.0,33.0,8.8,17.770073808991278,35.681801237605306,13.4
62835.0,33.4,11.9,22.301825317486763,38.86574845421896,11.45
55190.0,28.4,11.3,29.30881420418516,42.549143944197844,15.3
47302.0,30.8,11.2,26.350984482610805,38.88206212671106,19.3
57210.0,32.5,12.4,31.818181818181817,47.780126849894295,14.95
53034.0,40.3,14.0,20.364374145998095,34.57386167584503,21.450000000000003
57208.0,34.9,11.0,28.046661702655744,37.652022834450236,10.15
53134.0,35.9,12.8,24.73088654924727,40.60218439437174,18.15
39201.0,35.9,16.4,27.85687382297552,27.45009416195857,25.4
60767.0,33.8,9.9,17.14085353636546,30.124223602484474,13.05
50553.0,37.9,13.0,30.793525463876826,44.21634425582314,21.799999999999997
48315.0,31.8,12.6,30.921177587844255,37.9360557138335,17.5
50162.0,39.4,14.0,24.447570967474967,35.107175370355044,24.35
51441.0,31.8,13.8,23.554953315398006,36.79379648678589,18.4
67161.0,33.4,10.0,26.360917142127228,43.171996082772715,8.55
43031.0,39.5,14.4,25.856078575485252,30.56826913440016,24.3
50594.0,38.8,14.5,20.194792287815545,22.955674816139933,23.549999999999997
