MEDHHINC_2018,Obesity_prevalence,diabetes_prevalence,Percent_Pop_Aged_60_plus,Percent_Higher_Education,Child_Poverty_Index
0.2427295258812831,0.6080691642651297,0.25128205128205133,0.18947465663262086,0.5086081018175914,0.2657450076804916
0.23560615516288358,0.5763688760806918,0.3230769230769231,0.16880054183564042,0.29726810333218157,0.22657450076804908
0.150642797282599,0.46109510086455324,0.21025641025641023,0.2769306704052265,0.3824767114967383,0.18740399385560674
0.4482463491610648,0.5043227665706054,0.23076923076923078,0.2454438941903962,0.6026539960493402,0.09600614439324116
0.302569406058877,0.5677233429394812,0.2717948717948719,0.32589245387922766,0.3549867938536217,0.2043010752688172
0.2744236221314837,0.5821325648414986,0.34871794871794876,0.268295634567873,0.268973174354385,0.25345622119815664
0.07945366688657879,0.7435158501440922,0.6307692307692307,0.30065778933305315,0.11586938184861378,0.5084485407066052
0.30899737888486706,0.5446685878962536,0.2820512820512821,0.25597827765419545,0.47740610667854316,0.16897081413210446
0.06534957117129969,0.6311239193083575,0.5076923076923077,0.39089010552162445,0.2580179873599246,0.5245775729646697
0.0958133480733912,0.8069164265129685,0.676923076923077,0.3280867007893216,0.2037544043413942,0.5030721966205836
0.37297398498653783,0.6772334293948128,0.358974358974359,0.31570028618086626,0.3948509126388286,0.16282642089093702
0.1632491129219193,0.6368876080691643,0.42564102564102574,0.32099022409558897,0.28458519149695116,0.30261136712749614
0.41961022056594693,0.5677233429394812,0.25641025641025644,0.2181060335652426,0.3618389673300188,0.119815668202765
0.4300233582368989,0.4005763688760808,0.12820512820512825,0.14738363492305068,0.4928871863642668,0.11904761904761905
0.19008433928284862,0.6311239193083575,0.35384615384615387,0.3530617803751246,0.27496845860046654,0.3064516129032258
0.20170996558671966,0.5878962536023056,0.4512820512820513,0.3662872520359136,0.43685506996835716,0.31720430107526887
0.17874400442201738,0.6167146974063402,0.4512820512820513,0.32612518907886695,0.32012711975647085,0.3387096774193548
0.3808729918157017,0.4380403458213256,0.18461538461538463,0.16459419672015824,0.40979343890595094,0.1313364055299539
0.5244726565982563,0.16426512968299706,0.15897435897435896,0.2737583640338012,0.5739117174222956,0.1812596006144393
0.00948594048107268,0.9711815561959654,0.81025641025641,0.237740595051123,0.16189869567426446,0.6451612903225805
0.5523153183674196,0.3515850144092219,0.1743589743589744,0.2295269019866416,0.5608729561300159,0.11520737327188942
0.3263199186919387,0.5994236311239194,0.3384615384615384,0.17569808549687893,0.2684401211692636,0.16973886328725035
0.13098443378563912,0.6023054755043229,0.42564102564102574,0.2841115906896062,0.4552062448433208,0.4685099846390168
0.3422338319990014,0.46685878962536015,0.15897435897435896,0.2553762016296412,0.36474584158243223,0.1597542242703533
0.3126170140684343,0.5619596541786744,0.39487179487179497,0.3941642487917218,0.411462314804562,0.1989247311827957
0.21231924112476153,0.5648414985590777,0.2717948717948719,0.4027758412603411,0.41134867338452635,0.25268817204301075
0.1821585863808997,0.6109510086455332,0.358974358974359,0.4534053888638873,0.3849652903157436,0.23732718894009214
0.2800759588467094,0.5734870317002883,0.30769230769230765,0.3122296369776649,0.4748377335016514,0.22887864823348691
0.10356970918103525,0.7925072046109511,0.6205128205128205,0.08612291868063683,0.27467336226456024,0.5015360983102918
0.28818001890055805,0.6570605187319885,0.2820512820512821,0.30707397381945306,0.39849099681317496,0.1490015360983103
0.13801865092808874,0.622478386167147,0.42051282051282063,0.4213275957259856,0.3723201026703578,0.30568356374807987
0.20842322985574951,0.5706051873198847,0.358974358974359,0.1546916064898065,0.22611875249654534,0.39784946236559143
0.6431538969028048,0.3256484149855908,0.10256410256410259,0.2387705814486369,0.7145415446826677,0.04915514592933948
0.16759089207068095,0.8472622478386167,0.5230769230769232,0.2760969185902632,0.1921970565461898,0.4654377880184332
0.15454772390920601,0.7060518731988474,0.4615384615384615,0.29444652835232715,0.32544806618282857,0.294162826420891
0.2655795873972505,0.5360230547550431,0.25641025641025644,0.3388655041051878,0.4867152944963134,0.1966205837173579
0.5645561043453453,0.3429394812680116,0.14871794871794874,0.35600321648103384,0.6350745676342413,0.08294930875576036
0.24940712871993292,0.628242074927954,0.34871794871794876,0.2561387255980257,0.3328614558224839,0.2726574500768049
0.19523741597275468,0.7089337175792507,0.48205128205128206,0.3329121332422655,0.23511478484469672,0.3202764976958525
0.36657275823333274,0.5446685878962536,0.31282051282051276,0.29974366571774197,0.3849609529032861,0.14055299539170507
0.005242230265855963,0.8760806916426513,0.6153846153846154,0.10443872052475196,0.1442267025583142,0.7457757296466971
0.3842340816290141,0.3487031700288185,0.2666666666666668,0.3752665760494763,0.45880782881493526,0.20583717357910908
0.0949218123138919,0.6945244956772334,0.5538461538461539,0.45310204054219844,0.29756944711780053,0.47849462365591394
0.5757448781270618,0.6051873198847264,0.2410256410256411,0.20005385504176143,0.4575290478318907,0.1228878648233487
0.2017812884474796,0.6109510086455332,0.42564102564102574,0.33109659013388626,0.4185440540257263,0.27803379416282636
0.20561489221332668,0.5619596541786744,0.3384615384615384,0.4381508795153399,0.36074834146860185,0.3072196620583717
0.14949271615284487,0.7377521613832854,0.7025641025641025,0.2680370205476581,0.0,0.2411674347158218
0.15369184958008664,0.5965417867435159,0.38974358974358975,0.2558491616623373,0.3462577709167444,0.4039938556067588
0.1469964160262468,0.5677233429394812,0.3230769230769231,0.268654705306154,0.3851913122997364,0.3125960061443932
0.3205695130431681,0.6916426512968301,0.2666666666666668,0.3397598270163405,0.3625468430449968,0.14439324116743468
0.23066704705525737,0.5417867435158501,0.29743589743589754,0.3477422357979809,0.4605227703586488,0.26344086021505375
0.22513060998876666,0.5878962536023056,0.2,0.3275990086812553,0.5478725931645709,0.17357910906298002
0.11098728670006952,0.8011527377521614,0.6102564102564103,0.2960223676054844,0.1820743762136633,0.39708141321044543
0.34239430843571134,0.6109510086455332,0.29743589743589754,0.314357880163572,0.4062822910033718,0.15668202764976957
0.14184333933634075,0.5850144092219021,0.38974358974358975,0.5140006334704786,0.4784317740467395,0.271889400921659
0.13645846334896494,0.8242074927953891,0.48717948717948717,0.35007738704854713,0.25637074009688243,0.3425499231950845
0.4365493999964339,0.3400576368876081,0.1897435897435898,0.31718007924422836,0.5755684709859383,0.09984639016897083
0.4479432270028351,0.39193083573487036,0.14358974358974363,0.1803451111965348,0.4116316752685884,0.16205837173579107
0.253196155697805,0.6657060518731988,0.38974358974358975,0.15288375160242224,0.22598744950698707,0.2196620583717358
0.21289873936843606,0.5014409221902019,0.4000000000000001,0.528619392873758,0.5905902453823715,0.26881720430107525
0.025970436674215003,0.7579250720461095,0.8666666666666667,0.4228573608833552,0.24518438745015525,0.6559139784946235
0.07139418362070504,0.7867435158501441,0.676923076923077,0.2520402664944059,0.24151196130051883,0.5714285714285713
0.44608883262307647,0.5014409221902019,0.09743589743589748,0.2406707925403463,0.4415617055290754,0.06374807987711212
0.20526719326712195,0.515850144092219,0.31282051282051276,0.19171893754726022,0.43156891303038186,0.3279569892473118
0.25771624199846654,0.5446685878962536,0.25641025641025644,0.14358700548991055,0.4326134451108827,0.25499231950844853
0.2430059019667279,0.5590778097982709,0.2820512820512821,0.32603470331264145,0.49036994306895837,0.2941628264208909
0.24955868979904783,0.5360230547550431,0.4512820512820513,0.40735620140001966,0.4057795155749711,0.2465437788018433
0.23673840557744769,0.6080691642651297,0.2410256410256411,0.3807503978715719,0.5518226514530109,0.16129032258064518
0.18422694934293815,0.7377521613832854,0.48205128205128206,0.28195407742174955,0.44346675201045366,0.4354838709677419
0.23421535937806465,0.622478386167147,0.2871794871794872,0.16029832844546227,0.21197530220279803,0.23041474654377875
0.3863826828094075,0.5878962536023056,0.276923076923077,0.261423229000431,0.4082349739519851,0.11520737327188942
0.4165789989836492,0.5648414985590777,0.2871794871794872,0.25280481773488817,0.40178818287314483,0.13287250384024574
0.07701977426314566,0.9106628242074928,0.6307692307692307,0.16729220249892401,0.25714855268505976,0.5645161290322579
0.23086318492234725,0.5821325648414986,0.2666666666666668,0.37144314766802705,0.474133673053514,0.1804915514592934
0.3625965087459658,0.579250720461095,0.35384615384615387,0.24900072507564558,0.39838062640184174,0.16436251920122885
0.24993313481803753,0.4351585014409222,0.22564102564102567,0.2898889164519376,0.5883295974055478,0.2665130568356375
0.23051548597614252,0.5648414985590777,0.5025641025641026,0.2988846653642812,0.24914213679912023,0.3225806451612903
0.3141950323627481,0.46397694524495675,0.25641025641025644,0.25824830861703957,0.48294841091886437,0.22196620583717358
0.41000838043613924,0.4927953890489913,0.22564102564102567,0.2768468015803725,0.4585810547651267,0.12519201228878646
0.17019417648841895,0.6570605187319885,0.4051282051282052,0.3291038331182321,0.4496010460757755,0.29646697388632876
0.2003548312322807,0.579250720461095,0.38461538461538464,0.2993925780731758,0.25736750192703817,0.25499231950844853
0.27696449904605674,0.6570605187319885,0.3230769230769231,0.35439467823608284,0.48525909978768683,0.1597542242703533
0.30805235097979783,0.6512968299711814,0.2666666666666668,0.44646941114662114,0.449377854358269,0.13594470046082952
0.1014121926430469,0.7723342939481268,0.676923076923077,0.35606118604036757,0.2807693393404543,0.4631336405529954
0.2543729829003441,0.5590778097982709,0.3230769230769231,0.24601592061254451,0.38424696623381943,0.28187403993855603
0.3734108375086925,0.5187319884726225,0.18461538461538463,0.2931528793422105,0.45309407293715226,0.08832565284178188
0.4049533726797782,0.5907780979827091,0.26153846153846155,0.22992098213188766,0.5065386594112462,0.1474654377880184
0.4307722482748783,0.48126801152737747,0.34358974358974365,0.4175734728683937,0.5839259490812232,0.1743471582181259
0.06100779202253803,0.8386167146974064,0.6512820512820514,0.32053482130274524,0.28504945115853675,0.5568356374807987
0.21051833889057292,0.6657060518731988,0.47692307692307695,0.32376314659653754,0.17288468857034123,0.2841781874039938
0.3334967815559082,0.5273775216138328,0.2358974358974359,0.3508230321961036,0.49603128566298255,0.12980030721966207
0.1913057432733627,0.6455331412103746,0.39487179487179497,0.25768070691065104,0.36924608276611853,0.30107526881720426
0.453247864771856,0.6023054755043229,0.14358974358974363,0.12136249130005415,0.3907763571577037,0.11674347158218125
0.3137046876950234,0.5100864553314122,0.2871794871794872,0.34503644330088556,0.38840319464920586,0.18970814132104452
0.15612574220351977,0.38616714697406346,0.22051282051282056,0.1997346645213237,0.3689703081212557,0.33410138248847926
0.2542749139667992,0.4783861671469741,0.3743589743589744,0.3407095767755694,0.500206971352229,0.3602150537634408
0.27720521370112156,0.6368876080691643,0.2666666666666668,0.27778483241841456,0.5300060710741887,0.3056835637480799
0.1073765668740973,0.8069164265129685,0.5538461538461539,0.27863537533807187,0.19383518906645525,0.37327188940092165
0.16942745573524953,0.5475504322766571,0.3794871794871795,0.2702452391890843,0.2476197889936913,0.3625192012288786
0.1819713638714049,0.5244956772334293,0.38974358974358975,0.307482873788028,0.33308834618741273,0.2680491551459293
0.30869425672663725,0.4956772334293948,0.3384615384615384,0.30960091814279733,0.37423551447290954,0.1420890937019969
0.23875327639391614,0.6801152737752161,0.3641025641025641,0.30994054117639075,0.310040326332285,0.19278033794162824
0.20187935738102453,0.6426512968299711,0.4923076923076923,0.33424767157661933,0.3114624329942755,0.3387096774193548
0.17383164238717613,0.5360230547550431,0.38974358974358975,0.4248951360758592,0.30157886182031146,0.32334869431643626
0.21162384323235206,0.5129682997118155,0.3333333333333333,0.4374532437054402,0.4516688948723662,0.20276497695852536
0.1959595599379491,0.6253602305475505,0.3282051282051282,0.3881947301779152,0.5078293582442341,0.20046082949308758
0.23554374765971864,0.5936599423631124,0.317948717948718,0.3525545667171947,0.49379555009853443,0.25960061443932414
0.07659183709858602,0.6080691642651297,0.6307692307692307,0.18569364941674704,0.2267094842792397,0.6390168970814131
0.031221582297665973,0.8904899135446687,0.8717948717948718,0.33745140817339425,0.3739448400181881,0.6996927803379416
0.22199240411532906,0.5706051873198847,0.4102564102564103,0.42337307223679393,0.4907532815581987,0.23195084485407064
0.19527307740313465,0.45821325648414984,0.4000000000000001,0.5451332359586721,0.4647419182527049,0.2135176651305683
0.28166289249861814,0.6541786743515849,0.20512820512820512,0.30395056561661166,0.38334033790480176,0.12365591397849461
0.11028297345006505,0.7146974063400577,0.43076923076923085,0.37312064382944804,0.2692993160972143,0.40092165898617504
0.1522029848617228,0.6772334293948128,0.42051282051282063,0.35511495650226893,0.2784982161469798,0.3671274961597542
0.12702601501346217,0.7636887608069165,0.5282051282051281,0.2922798504118271,0.4008979942439464,0.4516129032258064
0.08634523830750851,0.7492795389048992,0.5897435897435899,0.32885684899243833,0.29427623699946953,0.4800307219662057
0.27742809764099635,0.3487031700288185,0.3384615384615384,0.43155183732850816,0.5430012384096099,0.23809523809523808
0.3002603284417738,0.6138328530259367,0.3641025641025641,0.2442340607934636,0.20266109625972456,0.23195084485407064
0.08589947042775886,0.7291066282420751,0.5641025641025641,0.2951671896891366,0.23965755019909368,0.5698924731182794
0.23187062033058148,0.409221902017291,0.18461538461538463,0.18158432305203176,0.3970098887609787,0.21044546850998463
0.060463955209243414,0.8731988472622478,0.6717948717948719,0.27962885031716145,0.25028066801124005,0.5890937019969277
0.19649448139364867,0.6628242074927955,0.30769230769230765,0.31925538730119596,0.45693502803729286,0.33256528417818737
0.18535919975750226,0.6512968299711814,0.3794871794871795,0.3355668355232519,0.48075666334263095,0.30414746543778803
0.08258295740242139,0.6685878962536023,0.5487179487179488,0.3430656328201816,0.26278384558045603,0.41935483870967744
0.2668990603213095,0.6138328530259367,0.23076923076923078,0.3739163352836371,0.5606729065511769,0.1743471582181259
0.12364709448495981,0.5648414985590777,0.48205128205128206,0.35851992791433396,0.29081428593230774,0.5522273425499231
0.14034555926038195,0.6541786743515849,0.5282051282051281,0.3352049215652933,0.2959967161156639,0.4062980030721966
0.2943227002835083,0.45533141210374645,0.2666666666666668,0.4032553858691193,0.5078432498089318,0.14285714285714285
0.12179270010520121,0.6945244956772334,0.5692307692307692,0.30919970068711544,0.2178500203541222,0.4285714285714286
0.26861080897954814,0.5014409221902019,0.34871794871794876,0.46419275222947715,0.5175612331535311,0.24807987711213514
0.5267639035001694,0.44380403458213263,0.22051282051282056,0.2823376204398717,0.5707635590772626,0.08064516129032259
0.1528716366813473,0.634005763688761,0.5076923076923077,0.34768653619081097,0.25932173757997984,0.34792626728110604
0.24453934347306672,0.4322766570605187,0.5076923076923077,0.6522934358644925,0.5818923512843857,0.3348694316436252
0.08854733163347178,0.7521613832853025,0.558974358974359,0.29508797810984655,0.1715041566378,0.5053763440860215
0.18943351817841414,0.6109510086455332,0.4153846153846154,0.18572314440269327,0.2508972872725098,0.434715821812596
0.3483319365939768,0.622478386167147,0.23076923076923078,0.3239205990815338,0.5084144736576837,0.1474654377880184
0.2352406255014889,0.6023054755043229,0.35384615384615387,0.26041716360412276,0.44750593342965733,0.36328725038402454
0.46045147370861045,0.47550432276657056,0.22564102564102567,0.08903830928962579,0.39362790066876335,0.12980030721966207
0.16860724283651018,0.7377521613832854,0.39487179487179497,0.23340886325452181,0.2944438978984496,0.3640552995391705
0.21409339728616517,0.628242074927954,0.4461538461538462,0.346258007882749,0.3434170303871819,0.29723502304147464
0.3016422088689978,0.6657060518731988,0.22564102564102567,0.3710583214355948,0.3893983059289083,0.12903225806451613
0.3457821443218087,0.5533141210374639,0.21538461538461545,0.14284905504209078,0.4250810162088175,0.1420890937019969
0.1592282866465774,0.5590778097982709,0.4615384615384615,0.4130918709359834,0.3254337313881858,0.33102918586789554
0.22797460906156947,0.579250720461095,0.30256410256410265,0.3257594229368273,0.2993045186360021,0.26728110599078336
0.19857175971328211,0.628242074927954,0.4615384615384615,0.36421826248017897,0.3685658616394993,0.32181259600614437
0.3374997771160601,0.5216138328530258,0.29743589743589754,0.24989711429880185,0.36162141177978774,0.15898617511520735
0.26710411354599434,0.5994236311239194,0.25128205128205133,0.2906950514367192,0.5592333855927862,0.1436251920122888
0.10704669864308258,0.659942363112392,0.47179487179487184,0.30801966103937173,0.25573824627276437,0.49155145929339467
0.15236346129843265,0.579250720461095,0.47179487179487184,0.29200429961890456,0.21299458988608644,0.477726574500768
0.2151899862703493,0.723342939481268,0.43589743589743596,0.30187897056773233,0.37318708254769145,0.31797235023041476
0.12171246188684626,0.7002881844380404,0.5487179487179488,0.43353575713333176,0.3199398263623148,0.3640552995391705
0.2580728563022663,0.6455331412103746,0.4051282051282052,0.3689986477041044,0.39089592895504305,0.2534562211981567
0.14289535153254995,0.6801152737752161,0.6871794871794872,0.49656896865296757,0.5676728102323949,0.30721966205837176
0.03460941818376334,0.8818443804034581,0.7435897435897436,0.2717491772936836,0.22025125949953567,1.0
0.35000802382183555,0.6080691642651297,0.30256410256410265,0.23397973992512283,0.4904554873374452,0.17281105990783407
0.05168232797817518,0.7809798270893371,0.5897435897435899,0.30117962354255723,0.25955865733906713,0.6374807987711212
0.17507979245047517,0.5706051873198847,0.4000000000000001,0.4036459146837997,0.4002183566305159,0.34178187403993854
0.1369042312287146,0.7291066282420751,0.6666666666666667,0.33456562614861524,0.24548601049546948,0.4493087557603686
0.2692259686536027,0.4265129682997118,0.2717948717948719,0.29187561299739856,0.35815256170345805,0.2427035330261137
0.14691617780789185,0.5043227665706054,0.38461538461538464,0.45505631910301064,0.4519786259301796,0.34485407066052226
0.2550416347199686,0.4870317002881845,0.3384615384615384,0.326942455673165,0.4549438729897642,0.23502304147465441
0.31402564056844323,0.5187319884726225,0.1897435897435898,0.33963767201036904,0.5228229013109833,0.08448540706605222
0.19554945348857944,0.4380403458213256,0.2820512820512821,0.3552202539496554,0.5077097018659145,0.26036866359447003
0.30436139293547065,0.38904899135446686,0.12307692307692314,0.24966525151977492,0.47850786150648256,0.1313364055299539
0.37012998591373497,0.5273775216138328,0.30769230769230765,0.2547825146468236,0.3112519633666196,0.17972350230414746
0.09634826952909081,0.7002881844380404,0.558974358974359,0.36861330700799255,0.1974214475568612,0.5130568356374807
0.2763404240144072,0.5763688760806918,0.3333333333333333,0.23067529666479214,0.48275188605023306,0.21505376344086025
0.7597311128149351,0.04610951008645536,0.13846153846153852,0.24095321448598356,0.7987366942245266,0.13364055299539168
0.33779398391669485,0.4783861671469741,0.12307692307692314,0.18403849886207024,0.4629943997867207,0.15898617511520735
0.24179341333380883,0.5475504322766571,0.3230769230769231,0.2621168716944744,0.38808380504268186,0.2941628264208909
0.1529607902572972,0.6743515850144093,0.4051282051282052,0.2726377530184832,0.28298605534051413,0.3133640552995392
0.1146247525988267,0.3400576368876081,0.3794871794871795,0.5821338479242131,0.5906666607495781,0.49999999999999983
0.12650000891535756,0.7780979827089338,0.6615384615384616,0.33257395596177625,0.24226894039196917,0.41090629800307216
0.3167002478469411,0.7262247838616716,0.3692307692307693,0.25182652084940266,0.3878731030295703,0.18356374807987708
0.02123638179127363,0.8703170028818443,0.8358974358974358,0.29515466951273933,0.2763738351593732,0.7788018433179722
0.12030383538683737,0.6484149855907781,0.42564102564102574,0.322669439561898,0.23791273869041096,0.369431643625192
0.21126722892855232,0.5590778097982709,0.42564102564102574,0.42486562099614883,0.4581762760286198,0.33256528417818737
0.12576003423497317,0.5821325648414986,0.48717948717948717,0.28157204406572295,0.260867566104833,0.41935483870967744
0.2254337321469964,0.6772334293948128,0.3794871794871795,0.12231953752121859,0.1809970357339264,0.23963133640552992
0.15544817502630032,0.7031700288184439,0.42051282051282063,0.38126068658514506,0.3709116508764915,0.35714285714285715
0.16231300037444502,0.6714697406340058,0.5230769230769232,0.27936125133660117,0.2977879973577979,0.4738863287250384
0.23304744753312057,0.6685878962536023,0.35384615384615387,0.34118674820964306,0.4614844621092565,0.2096774193548387
0.23648877556478792,0.5763688760806918,0.25641025641025644,0.40621738416925507,0.5055391485278458,0.16205837173579107
0.2343758358147745,0.6829971181556196,0.4615384615384615,0.2959120082834998,0.2394228748708822,0.27880184331797236
0.23610541518820322,0.7118155619596542,0.3794871794871795,0.2640067458802763,0.27217842437800205,0.25729646697388625
0.1718346022858977,0.409221902017291,0.2666666666666668,0.4861659226868524,0.531134760584481,0.11136712749615975
0.23602517696984826,0.622478386167147,0.4000000000000001,0.30351130750392424,0.21437279021903327,0.28648233486943164
0.10273166556710589,0.7809798270893371,0.7282051282051283,0.34245639239400155,0.2978756661418312,0.4976958525345622
0.2910864254765259,0.579250720461095,0.358974358974359,0.34179578907998576,0.4121018586277017,0.2596006144393241
0.18076779059608078,0.6887608069164266,0.48717948717948717,0.2685612703090531,0.22838878419603675,0.2995391705069124
0.23804896314391172,0.5878962536023056,0.3230769230769231,0.4630912748806984,0.5467016581157325,0.24577572964669736
0.5120000713228607,0.37463976945244953,0.14871794871794874,0.25452975889099433,0.487209702112994,0.07142857142857142
0.5259704366742151,0.3688760806916426,0.1076923076923077,0.1275440276956315,0.5039460728848912,0.057603686635944715
0.027985307490683453,0.8760806916426513,1.0,0.3910387880474095,0.266156599541956,0.629032258064516
0.24224809657115348,0.5417867435158501,0.30256410256410265,0.20329628060099175,0.4015745805766167,0.27803379416282636
0.3588431431984737,0.4956772334293948,0.24615384615384622,0.2717770310601389,0.37544785308170264,0.1697388632872504
0.367508870780807,0.46397694524495675,0.25128205128205133,0.25911116553833974,0.4679960557696174,0.1804915514592934
0.25037890269778723,0.5619596541786744,0.29743589743589754,0.33382227952211585,0.40597946500087406,0.30261136712749614
0.24787368721359415,0.622478386167147,0.317948717948718,0.5128652064092165,0.5176683304835181,0.24039938556067586
0.31799297469821514,0.5187319884726225,0.25128205128205133,0.23595562627420735,0.41174636416540383,0.1912442396313364
0.1577483372858085,0.5360230547550431,0.2410256410256411,0.26057852237566087,0.4070858853883898,0.2887864823348694
0.023527628693186864,1.0,0.917948717948718,0.28346087663839475,0.25928729195585926,0.7542242703533024
0.29714886864112117,0.5706051873198847,0.35384615384615387,0.4434325147083818,0.5735200122643418,0.16666666666666663
0.23335056969135032,0.7089337175792507,0.35384615384615387,0.21214756796657847,0.23512999209137514,0.2619047619047619
0.1068505607759927,0.6714697406340058,0.43076923076923085,0.28827605048767563,0.21719635148318794,0.4900153609831029
0.0693169053010716,0.8357348703170031,0.7128205128205127,0.17253913947887906,0.09264707052410354,0.6989247311827955
0.047304887399033546,0.6570605187319885,0.5333333333333334,0.37669293526774117,0.21452605246523504,0.5844854070660521
0.3062157873152292,0.484149855907781,0.3230769230769231,0.3652075449258852,0.4275850141170117,0.23502304147465441
0.3790096820783481,0.6138328530259367,0.21025641025641023,0.3120572615044004,0.5093374324797064,0.08294930875576037
0.5240892962216714,0.2507204610951009,0.18461538461538463,0.2503185511190455,0.5334308417726983,0.1543778801843318
0.21118699071019736,0.5936599423631124,0.38461538461538464,0.36373686628598395,0.2523779026886016,0.250384024577573
0.16631599593459695,0.6138328530259367,0.43076923076923085,0.2953483457965629,0.26689046504747854,0.30107526881720426
0.2150562559064244,0.5936599423631124,0.317948717948718,0.3724840953505672,0.451446607141705,0.25422427035330264
0.15086568122247385,0.6455331412103746,0.4564102564102564,0.3428668897612136,0.2280870565578445,0.42396313364055294
0.26582921740991033,0.6628242074927955,0.3230769230769231,0.28691847797949654,0.27220496520812837,0.17818740399385558
0.22418558208369738,0.39769452449567727,0.11794871794871803,0.10399633856640096,0.34540011567435097,0.2880184331797235
0.12589376459889806,0.6887608069164266,0.6512820512820514,0.5483568234714312,0.466640313258811,0.5276497695852534
0.32949378599575624,0.5878962536023056,0.1948717948717949,0.19967391565520198,0.4940856319322074,0.14669738863287246
0.36966638731879536,0.6080691642651297,0.34871794871794876,0.21530739965892376,0.33863250031713815,0.1597542242703533
0.14326979655153965,0.6051873198847264,0.43076923076923085,0.3406411133643754,0.25043572831461397,0.2834101382488479
0.33108963500526006,0.5907780979827091,0.25128205128205133,0.31517667143352285,0.4457173411793927,0.16436251920122885
0.25283954139400533,0.6368876080691643,0.2410256410256411,0.2760535611571805,0.3733039613489078,0.3033794162826421
